subject,predicate,object,date,source,confidence
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_DRAWDOWN60_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_RSI14_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MACD_2025-02-17,2025-02-17,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-02-17,trust_weight_module,0.3182
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:BullAgent,2025-02-17,trust_weight_module,0.3182
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-02-17,trust_weight_module,0.1364
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:RiskAgent,2025-02-17,trust_weight_module,0.2273
Decision:MSFT_2025-02-17,TARGETS_ASSET,Asset:MSFT,2025-02-17,decision_agent,1.0
Decision:MSFT_2025-02-17,HAS_RAW_POSITION,Position:0.2478,2025-02-17,decision_agent,1.0
Decision:MSFT_2025-02-17,HAS_FINAL_POSITION,Position:0.2478,2025-02-17,risk_veto,1.0
Asset:MSFT,IN_MARKET_STATE,MarketState:Uptrend,2025-03-17,indicator_classification,0.85
Asset:MSFT,IN_VOLATILITY_STATE,MarketState:LowVolatility,2025-03-17,indicator_classification,0.85
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MA20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MA60_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_RET20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_VOL20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_DRAWDOWN60_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_RSI14_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MACD_2025-03-17,2025-03-17,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-03-17,trust_weight_module,0.3182
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:BullAgent,2025-03-17,trust_weight_module,0.3182
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-03-17,trust_weight_module,0.1364
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:RiskAgent,2025-03-17,trust_weight_module,0.2273
Decision:MSFT_2025-03-17,TARGETS_ASSET,Asset:MSFT,2025-03-17,decision_agent,1.0
Decision:MSFT_2025-03-17,HAS_RAW_POSITION,Position:0.7106,2025-03-17,decision_agent,1.0
Decision:MSFT_2025-03-17,HAS_FINAL_POSITION,Position:0.55,2025-03-17,risk_veto,1.0
Agent:RiskVeto,VETOES,Decision:MSFT_2025-03-17,2025-03-17,exceed_max_position,1.0
Asset:MSFT,IN_MARKET_STATE,MarketState:Sideways,2025-04-14,indicator_classification,0.85
Asset:MSFT,IN_VOLATILITY_STATE,MarketState:LowVolatility,2025-04-14,indicator_classification,0.85
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MA20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MA60_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_RET20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_VOL20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_DRAWDOWN60_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_RSI14_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MACD_2025-04-14,2025-04-14,demo_pipeline,1.0
MarketState:Sideways,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-04-14,trust_weight_module,0.3
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:BullAgent,2025-04-14,trust_weight_module,0.25
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:BearAgent,2025-04-14,trust_weight_module,0.2
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:RiskAgent,2025-04-14,trust_weight_module,0.25
Decision:MSFT_2025-04-14,TARGETS_ASSET,Asset:MSFT,2025-04-14,decision_agent,1.0
Decision:MSFT_2025-04-14,HAS_RAW_POSITION,Position:0.3734,2025-04-14,decision_agent,1.0
Decision:MSFT_2025-04-14,HAS_FINAL_POSITION,Position:0.3734,2025-04-14,risk_veto,1.0
Asset:MSFT,IN_MARKET_STATE,MarketState:Downtrend,2025-05-12,indicator_classification,0.85
Asset:MSFT,IN_VOLATILITY_STATE,MarketState:LowVolatility,2025-05-12,indicator_classification,0.85
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MA20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MA60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_RET20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_VOL20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_DRAWDOWN60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_RSI14_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:MSFT,HAS_INDICATOR,Indicator:MSFT_MACD_2025-05-12,2025-05-12,demo_pipeline,1.0
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2025-05-12,trust_weight_module,0.2727
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-05-12,trust_weight_module,0.1818
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-05-12,trust_weight_module,0.2727
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:RiskAgent,2025-05-12,trust_weight_module,0.2727
Decision:MSFT_2025-05-12,TARGETS_ASSET,Asset:MSFT,2025-05-12,decision_agent,1.0
Decision:MSFT_2025-05-12,HAS_RAW_POSITION,Position:0.0276,2025-05-12,decision_agent,1.0
Decision:MSFT_2025-05-12,HAS_FINAL_POSITION,Position:0.0276,2025-05-12,risk_veto,1.0
Asset:NVDA,HAS_RISK_PROFILE,RiskProfile:HighGrowthHighVolatility,,demo_pipeline,1.0
Asset:NVDA,HAS_ASSET_TYPE,AssetType:HighGrowthStock,,demo_pipeline,1.0
RiskProfile:HighGrowthHighVolatility,CONSTRAINS,RiskRule:NVDA_MaxPosition_0.35,,demo_pipeline,1.0
RiskProfile:HighGrowthHighVolatility,CONSTRAINS,RiskRule:NVDA_VolLimit_0.55,,demo_pipeline,1.0
RiskProfile:HighGrowthHighVolatility,CONSTRAINS,RiskRule:NVDA_DrawdownLimit_-0.28,,demo_pipeline,1.0
Asset:NVDA,IN_MARKET_STATE,MarketState:Downtrend,2024-12-23,indicator_classification,0.85
Asset:NVDA,IN_VOLATILITY_STATE,MarketState:MediumVolatility,2024-12-23,indicator_classification,0.85
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA20_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA60_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RET20_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_VOL20_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_DRAWDOWN60_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RSI14_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MACD_2024-12-23,2024-12-23,demo_pipeline,1.0
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2024-12-23,trust_weight_module,0.2435
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BullAgent,2024-12-23,trust_weight_module,0.1478
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BearAgent,2024-12-23,trust_weight_module,0.2609
MarketState:Downtrend,INCREASES_TRUST_IN,Agent:RiskAgent,2024-12-23,trust_weight_module,0.3478
Decision:NVDA_2024-12-23,TARGETS_ASSET,Asset:NVDA,2024-12-23,decision_agent,1.0
Decision:NVDA_2024-12-23,HAS_RAW_POSITION,Position:0.0,2024-12-23,decision_agent,1.0
Decision:NVDA_2024-12-23,HAS_FINAL_POSITION,Position:0.0,2024-12-23,risk_veto,1.0
Asset:NVDA,IN_MARKET_STATE,MarketState:Uptrend,2025-01-20,indicator_classification,0.85
Asset:NVDA,IN_VOLATILITY_STATE,MarketState:MediumVolatility,2025-01-20,indicator_classification,0.85
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA20_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA60_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RET20_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_VOL20_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_DRAWDOWN60_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RSI14_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MACD_2025-01-20,2025-01-20,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-01-20,trust_weight_module,0.287
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-01-20,trust_weight_module,0.2783
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-01-20,trust_weight_module,0.1304
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-01-20,trust_weight_module,0.3043
Decision:NVDA_2025-01-20,TARGETS_ASSET,Asset:NVDA,2025-01-20,decision_agent,1.0
Decision:NVDA_2025-01-20,HAS_RAW_POSITION,Position:0.5993,2025-01-20,decision_agent,1.0
Decision:NVDA_2025-01-20,HAS_FINAL_POSITION,Position:0.35,2025-01-20,risk_veto,1.0
Agent:RiskVeto,VETOES,Decision:NVDA_2025-01-20,2025-01-20,exceed_max_position,1.0
Asset:NVDA,IN_MARKET_STATE,MarketState:Downtrend,2025-02-17,indicator_classification,0.85
Asset:NVDA,IN_VOLATILITY_STATE,MarketState:MediumVolatility,2025-02-17,indicator_classification,0.85
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA20_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA60_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RET20_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_VOL20_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_DRAWDOWN60_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RSI14_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MACD_2025-02-17,2025-02-17,demo_pipeline,1.0
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2025-02-17,trust_weight_module,0.2435
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-02-17,trust_weight_module,0.1478
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-02-17,trust_weight_module,0.2609
MarketState:Downtrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-02-17,trust_weight_module,0.3478
Decision:NVDA_2025-02-17,TARGETS_ASSET,Asset:NVDA,2025-02-17,decision_agent,1.0
Decision:NVDA_2025-02-17,HAS_RAW_POSITION,Position:0.0,2025-02-17,decision_agent,1.0
Decision:NVDA_2025-02-17,HAS_FINAL_POSITION,Position:0.0,2025-02-17,risk_veto,1.0
Asset:NVDA,IN_MARKET_STATE,MarketState:Uptrend,2025-03-17,indicator_classification,0.85
Asset:NVDA,IN_VOLATILITY_STATE,MarketState:MediumVolatility,2025-03-17,indicator_classification,0.85
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA60_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RET20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_VOL20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_DRAWDOWN60_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RSI14_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MACD_2025-03-17,2025-03-17,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-03-17,trust_weight_module,0.287
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-03-17,trust_weight_module,0.2783
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-03-17,trust_weight_module,0.1304
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-03-17,trust_weight_module,0.3043
Decision:NVDA_2025-03-17,TARGETS_ASSET,Asset:NVDA,2025-03-17,decision_agent,1.0
Decision:NVDA_2025-03-17,HAS_RAW_POSITION,Position:0.3414,2025-03-17,decision_agent,1.0
Decision:NVDA_2025-03-17,HAS_FINAL_POSITION,Position:0.3414,2025-03-17,risk_veto,1.0
Asset:NVDA,IN_MARKET_STATE,MarketState:Downtrend,2025-04-14,indicator_classification,0.85
Asset:NVDA,IN_VOLATILITY_STATE,MarketState:HighVolatility,2025-04-14,indicator_classification,0.85
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA60_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RET20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_VOL20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_DRAWDOWN60_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RSI14_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MACD_2025-04-14,2025-04-14,demo_pipeline,1.0
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2025-04-14,trust_weight_module,0.2435
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-04-14,trust_weight_module,0.1478
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-04-14,trust_weight_module,0.2609
MarketState:Downtrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-04-14,trust_weight_module,0.3478
Decision:NVDA_2025-04-14,TARGETS_ASSET,Asset:NVDA,2025-04-14,decision_agent,1.0
Decision:NVDA_2025-04-14,HAS_RAW_POSITION,Position:0.0,2025-04-14,decision_agent,1.0
Decision:NVDA_2025-04-14,HAS_FINAL_POSITION,Position:0.0,2025-04-14,risk_veto,1.0
Asset:NVDA,IN_MARKET_STATE,MarketState:Downtrend,2025-05-12,indicator_classification,0.85
Asset:NVDA,IN_VOLATILITY_STATE,MarketState:MediumVolatility,2025-05-12,indicator_classification,0.85
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MA60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RET20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_VOL20_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_DRAWDOWN60_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_RSI14_2025-05-12,2025-05-12,demo_pipeline,1.0
Asset:NVDA,HAS_INDICATOR,Indicator:NVDA_MACD_2025-05-12,2025-05-12,demo_pipeline,1.0
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2025-05-12,trust_weight_module,0.2435
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-05-12,trust_weight_module,0.1478
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-05-12,trust_weight_module,0.2609
MarketState:Downtrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-05-12,trust_weight_module,0.3478
Decision:NVDA_2025-05-12,TARGETS_ASSET,Asset:NVDA,2025-05-12,decision_agent,1.0
Decision:NVDA_2025-05-12,HAS_RAW_POSITION,Position:0.0,2025-05-12,decision_agent,1.0
Decision:NVDA_2025-05-12,HAS_FINAL_POSITION,Position:0.0,2025-05-12,risk_veto,1.0
Asset:TSLA,HAS_RISK_PROFILE,RiskProfile:HighGrowthHighVolatility,,demo_pipeline,1.0
Asset:TSLA,HAS_ASSET_TYPE,AssetType:HighGrowthStock,,demo_pipeline,1.0
RiskProfile:HighGrowthHighVolatility,CONSTRAINS,RiskRule:TSLA_MaxPosition_0.3,,demo_pipeline,1.0
RiskProfile:HighGrowthHighVolatility,CONSTRAINS,RiskRule:TSLA_VolLimit_0.6,,demo_pipeline,1.0
RiskProfile:HighGrowthHighVolatility,CONSTRAINS,RiskRule:TSLA_DrawdownLimit_-0.3,,demo_pipeline,1.0
Asset:TSLA,IN_MARKET_STATE,MarketState:Uptrend,2024-12-23,indicator_classification,0.85
Asset:TSLA,IN_VOLATILITY_STATE,MarketState:HighVolatility,2024-12-23,indicator_classification,0.85
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA20_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA60_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RET20_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_VOL20_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_DRAWDOWN60_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RSI14_2024-12-23,2024-12-23,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MACD_2024-12-23,2024-12-23,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2024-12-23,trust_weight_module,0.287
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BullAgent,2024-12-23,trust_weight_module,0.2783
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2024-12-23,trust_weight_module,0.1304
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:RiskAgent,2024-12-23,trust_weight_module,0.3043
Decision:TSLA_2024-12-23,TARGETS_ASSET,Asset:TSLA,2024-12-23,decision_agent,1.0
Decision:TSLA_2024-12-23,HAS_RAW_POSITION,Position:0.2246,2024-12-23,decision_agent,1.0
Decision:TSLA_2024-12-23,HAS_FINAL_POSITION,Position:0.15,2024-12-23,risk_veto,1.0
Agent:RiskVeto,VETOES,Decision:TSLA_2024-12-23,2024-12-23,drawdown_limit_triggered;volatility_limit_triggered,1.0
Asset:TSLA,IN_MARKET_STATE,MarketState:Uptrend,2025-01-20,indicator_classification,0.85
Asset:TSLA,IN_VOLATILITY_STATE,MarketState:HighVolatility,2025-01-20,indicator_classification,0.85
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA20_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA60_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RET20_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_VOL20_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_DRAWDOWN60_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RSI14_2025-01-20,2025-01-20,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MACD_2025-01-20,2025-01-20,demo_pipeline,1.0
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:TechnicalAgent,2025-01-20,trust_weight_module,0.287
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-01-20,trust_weight_module,0.2783
MarketState:Uptrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-01-20,trust_weight_module,0.1304
MarketState:Uptrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-01-20,trust_weight_module,0.3043
Decision:TSLA_2025-01-20,TARGETS_ASSET,Asset:TSLA,2025-01-20,decision_agent,1.0
Decision:TSLA_2025-01-20,HAS_RAW_POSITION,Position:0.4513,2025-01-20,decision_agent,1.0
Decision:TSLA_2025-01-20,HAS_FINAL_POSITION,Position:0.3,2025-01-20,risk_veto,1.0
Agent:RiskVeto,VETOES,Decision:TSLA_2025-01-20,2025-01-20,exceed_max_position,1.0
Asset:TSLA,IN_MARKET_STATE,MarketState:Downtrend,2025-02-17,indicator_classification,0.85
Asset:TSLA,IN_VOLATILITY_STATE,MarketState:MediumVolatility,2025-02-17,indicator_classification,0.85
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA20_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA60_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RET20_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_VOL20_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_DRAWDOWN60_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RSI14_2025-02-17,2025-02-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MACD_2025-02-17,2025-02-17,demo_pipeline,1.0
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2025-02-17,trust_weight_module,0.2435
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-02-17,trust_weight_module,0.1478
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-02-17,trust_weight_module,0.2609
MarketState:Downtrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-02-17,trust_weight_module,0.3478
Decision:TSLA_2025-02-17,TARGETS_ASSET,Asset:TSLA,2025-02-17,decision_agent,1.0
Decision:TSLA_2025-02-17,HAS_RAW_POSITION,Position:0.0,2025-02-17,decision_agent,1.0
Decision:TSLA_2025-02-17,HAS_FINAL_POSITION,Position:0.0,2025-02-17,risk_veto,1.0
Asset:TSLA,IN_MARKET_STATE,MarketState:Downtrend,2025-03-17,indicator_classification,0.85
Asset:TSLA,IN_VOLATILITY_STATE,MarketState:HighVolatility,2025-03-17,indicator_classification,0.85
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA60_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RET20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_VOL20_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_DRAWDOWN60_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RSI14_2025-03-17,2025-03-17,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MACD_2025-03-17,2025-03-17,demo_pipeline,1.0
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2025-03-17,trust_weight_module,0.2435
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BullAgent,2025-03-17,trust_weight_module,0.1478
MarketState:Downtrend,USES_TRUST_WEIGHT,Agent:BearAgent,2025-03-17,trust_weight_module,0.2609
MarketState:Downtrend,INCREASES_TRUST_IN,Agent:RiskAgent,2025-03-17,trust_weight_module,0.3478
Decision:TSLA_2025-03-17,TARGETS_ASSET,Asset:TSLA,2025-03-17,decision_agent,1.0
Decision:TSLA_2025-03-17,HAS_RAW_POSITION,Position:0.0,2025-03-17,decision_agent,1.0
Decision:TSLA_2025-03-17,HAS_FINAL_POSITION,Position:0.0,2025-03-17,risk_veto,1.0
Asset:TSLA,IN_MARKET_STATE,MarketState:Sideways,2025-04-14,indicator_classification,0.85
Asset:TSLA,IN_VOLATILITY_STATE,MarketState:HighVolatility,2025-04-14,indicator_classification,0.85
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MA60_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RET20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_VOL20_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_DRAWDOWN60_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_RSI14_2025-04-14,2025-04-14,demo_pipeline,1.0
Asset:TSLA,HAS_INDICATOR,Indicator:TSLA_MACD_2025-04-14,2025-04-14,demo_pipeline,1.0
MarketState:Sideways,USES_TRUST_WEIGHT,Agent:TechnicalAgent,2025-04-14,trust_weight_module,0.2667
